assessmentId,internalTaxonId,scientificName,LiteratureMass,MassMesurement,MassSource,Remove,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,citation,uncertainty,specificity,population,populationTrend,negation,SuperArchipelago,Archipelago,ArchipelagoPreviouslyInhabited,ArchipelagoColonised,Location,LocationColonised,LocationPreviouslyInhabited,WeigeltID,Mass,NewColony,Island,LakeSpring ,range,useTrade,systems,conservationActions,realm,yearLastSeen,yearLastSeen_cleaned,possiblyExtinct,possiblyExtinctInTheWild,scopes,z,scientificName_1,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes,Edit notes,References,GBIFSpecies,Genus,Mass_mean,Mass_sources,Genus_1,Genus_mass_mean,Genus_mass_sources,Mean_Body_Mass_Heinen_gram,EstimatedMass,colonised,isisland,wasuninhabited,Long,Lat,CountryISO,Country,Archip,Island_1,Gazetteer,Name_ID,Name_long,Name_lat,No_names,Name_dist,Name_meth,Name_alt,Area,Dist,SLMP,GMMC,Elev,Temp,varT,CCVT,Prec,varP,SRML,SR_GAM,SR_SE_GAM,SR_GLM,SR_SE_GLM,Buffer,Modeled_T,PAMnAE,PAMall,PAMclim,PAMgeo,UPGMAnoAE,UPGMAall,UPGMAclim,UPGMAgeo,PCAnEAPC1,PCAnEAPC2,PCAnEAPC3,PCAnEAPC4,PCAnEAPC5,PCAnEAPC6,PCAnEAPC7,PCAnEAPC8,PCAallPC1,PCAallPC2,PCAallPC3,PCAallPC4,PCAallPC5,PCAallPC6,PCAallPC7,PCAallPC8,PCAallPC9,PCAallPC10,PCAcliPC1,PCAcliPC2,PCAcliPC3,PCAcliPC4,PCAgeoPC1,PCAgeoPC2,PCAgeoPC3,PCAgeoPC4,PCAgeoPC5
208124384,62322970,Colaptes oceanicus,,,,,Extinct,,2022,2021-09-22 00:00:00 UTC,3.1,English,"This woodpecker was recently-described from subfossil remains. It is likely to have persisted into the 17th century, but is long Extinct.",This species would probably have excavated nest holes in <em>Sabal bermudana </em>palm trees and in rotten limbs and stumps of hardwoods; these excavations would have been crucial for the evolution of the small owl <em>Aegolius gradyi</em> (Olson 2013).,"The cause of extinction is unknown, but may have been driven by the  decline of native cedar and palmetto trees following human colonisation,  along with the arrival of alien predators and competitors.",No,Yes,"2 Extinction cause specied as unknown, or similar.",None persisted to be documented in modern times.,,,Bermuda,Bermuda,No,1612,Bermuda,,No,20203,,Yes,Yes,,<em>Colaptes oceanicus</em> was described from subfossil remains from <strong>Bermuda </strong>by Olson (2013). He reviewed historic accounts and regarded the species as likely to have persisted into the colonial period in the 1600s.,,Terrestrial,,Neotropical,1623,1623,false,false,Global,Colaptes oceanicus,Colaptes oceanicus,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Colaptes,oceanicus,,,,,"Olson, 2013",<em>Colaptes oceanicus</em> (del Hoyo and Collar 2014) was recently described from subfossil material by Olson (2013).,,,Colaptes oceanicus,Colaptes,,,,117.74421052631578,"((:avonet,), (:avonet,), (:avonet, :elton_bird), (:elton_bird, :avonet), (:avonet, :elton_bird), (:avonet,), (:avonet, :elton_bird), (:avonet,), (:avonet, :elton_bird), (:avonet,), (:avonet, :elton_bird), (:elton_bird, :avonet), (:avonet,), (:avonet,), (:avonet, :elton_bird), (:elton_bird, :avonet), (:avonet, :elton_bird), (:elton_bird, :avonet), (:avonet, :elton_bird))",,117.74421052631578,1612,true,true,-64.782251,32.29783,BMU,Bermuda,Bermuda,Main Island,gns,-1393938,-64.759444,32.302222,31,2.2,manually,NA,53.74,1065.11,0.335,0,44,21.6,15.4,5.482,1490,12,1865.69,234.29,44.47,136.14,12.01,0,0,3,3,3,3,2,2,2,4,-0.208,-0.197,-0.017,0.003,-0.25,-0.012,-0.091,0.187,-0.232,0.21,-0.057,0.038,-0.135,-0.127,0.204,0.079,0.135,-0.173,-0.062,-0.116,-0.148,-0.115,-0.262,0.012,0.0,0.124,-0.162
119207935,62286255,Nyctanassa carcinocatactes,,,,,Extinct,,2017,2016-10-01 00:00:00 UTC,3.1,English,This species is known only from subfossil remains. It likely became Extinct during the early 17th century as a result of invasive predators and hunting for food by human settlers.,May have fed on large land crabs (Olson and Wingate 2006).,"It was probably driven to extinction by invasive predators such as feral cats, hunting, and perhaps a shortage of prey (Hume and Walters 2012).",Yes,Yes,4 Non-specific threats,No extant population remains.,,,Bermuda,Bermuda,No,1612,Bermuda,,No,20203,,Yes,Yes,,"<em>Nyctanassa carcinocatactes</em> is known from subfossil remains from <strong>Bermuda </strong>(Olson and Wingate 2006). Reports from 1610 refer to numerous herons fitting the likely description of this species  (Hume and Walters 2012), but it probably became extinct during the early 17th century shortly after colonisation by humans.",,Terrestrial|Freshwater (=Inland waters),,Neotropical,1610,1610,false,false,Global,Nyctanassa carcinocatactes,Nyctanassa carcinocatactes,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Nyctanassa,carcinocatactes,,,,,"Olson &amp; Wingate, 2006",<em>Nyctanassa carcinocatactes</em> (del Hoyo and Collar 2014) was newly-described from fossil remains by Olson and Wingate (2006).,,,Nyctanassa carcinocatactes,Nyctanassa,,,,681.685,"((:elton_bird, :avonet),)",,681.685,1612,true,true,-64.782251,32.29783,BMU,Bermuda,Bermuda,Main Island,gns,-1393938,-64.759444,32.302222,31,2.2,manually,NA,53.74,1065.11,0.335,0,44,21.6,15.4,5.482,1490,12,1865.69,234.29,44.47,136.14,12.01,0,0,3,3,3,3,2,2,2,4,-0.208,-0.197,-0.017,0.003,-0.25,-0.012,-0.091,0.187,-0.232,0.21,-0.057,0.038,-0.135,-0.127,0.204,0.079,0.135,-0.173,-0.062,-0.116,-0.148,-0.115,-0.262,0.012,0.0,0.124,-0.162
208161346,103772527,Pipilo naufragus,,,,,Extinct,,2022,2021-09-23 00:00:00 UTC,3.1,English,"This species was endemic to Bermuda, but was likely driven Extinct by invasive predators following human settlement of the island in 1612.",Nothing is known.,Invasive predators likely drove this species to extinction.,No,Yes,4 Non-specific threats,No extant population remains.,,,Bermuda,Bermuda,No,1612,Bermuda,,No,20203,,Yes,Yes,,This extinct taxon was known only from <strong>Bermuda</strong>.,,Terrestrial,,Nearctic,1612,1612,false,false,Global,Pipilo naufragus,Pipilo naufragus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Pipilo,naufragus,,,,,"Olson, 2012",<p><em>Pipilo naufragus </em>(del Hoyo and Collar 2016) was newly described from subfossil records by Olson (2012).</p>,,,Pipilo naufragus,Pipilo,,,,44.075185185185184,"((:elton_bird,), (:elton_bird,), (:avonet, :elton_bird), (:elton_bird,), (:avonet, :elton_bird), (:elton_bird,), (:frugivores, :elton_bird, :avonet), (:elton_bird, :avonet), (:avonet,))",,44.075185185185184,1612,true,true,-64.782251,32.29783,BMU,Bermuda,Bermuda,Main Island,gns,-1393938,-64.759444,32.302222,31,2.2,manually,NA,53.74,1065.11,0.335,0,44,21.6,15.4,5.482,1490,12,1865.69,234.29,44.47,136.14,12.01,0,0,3,3,3,3,2,2,2,4,-0.208,-0.197,-0.017,0.003,-0.25,-0.012,-0.091,0.187,-0.232,0.21,-0.057,0.038,-0.135,-0.127,0.204,0.079,0.135,-0.173,-0.062,-0.116,-0.148,-0.115,-0.262,0.012,0.0,0.124,-0.162
95017764,22729490,Alopochen kervazoi,,,,,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was endemic to the island of Réunion, but is now Extinct. The last record came from 1671-1672, and it had been lost to hunting by 1710.",It is thought to have inhabited freshwater pools and lakes.  <p></p>,"As early as 1667 Martin recorded destruction of the wildfowl and habitat of the Etang de Saint-Paul, and similar processes are likely to have led to its extinction throughout the island.  <p></p>",No,Yes,4 Non-specific threats,No extant population remains.,,,Indian Ocean,Mascarenes,No,1634,Reunion,1665,No,53611,,Yes,Yes,,"<em>Mascarenachen kervazoi</em> is known only from subfossil bones collected by Bertrand Kervazo in the Grottes des Premiers Français on <strong>Réunion</strong> <strong>(to France)</strong> in 1974<strong><sup> </sup></strong>(Cowles 1994). Nontekoe mentioned finding geese on the island when he visited in 1619, as did Dubois in 1671-2, but it was not to persist long and the species was specifically mentioned to have become extinct by Boucher in 1710 (Cheke 1987)<sup></sup>. The specimens are deposited in the Muséum National d'Histoire Naturelle, Paris<strong> </strong>(Cowles 1994). <p></p>",,Freshwater (=Inland waters),,Afrotropical,1672,1672,false,false,Global,Alopochen kervazoi,Alopochen kervazoi,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Alopochen,kervazoi,,,,,"(Cowles, 1994)",,,,Alopochen kervazoi,Alopochen,1762.5,"(:mascarene,)",Alopochen,1727.125,"((:avonet, :elton_bird), (:mascarene,), (:mascarene,), (:mascarene,))",1875.0,1762.5,1665,true,true,55.532685,-21.133348,REU,Reunion,Mascarene Islands,Ilet du Gros Galet,gns,-1330826,55.486271,-21.171588,3,6.42,insideclosest,Ilet Savannah; Ile de la Reunion,2512.65,1699.32,0.467,0,2930,23.7,11.5,0.474,2109,46,2637.13,761.81,178.76,1207.09,132.21,0,0,3,3,3,3,2,2,2,4,-0.261,-0.078,-0.148,-0.199,-0.176,0.063,0.066,0.087,-0.348,0.09,-0.422,0.21,-0.092,-0.013,0.114,0.004,0.015,-0.096,-0.106,0.001,-0.036,0.01,-0.342,0.327,0.094,0.045,-0.093
12383518,6061,Cylindraspis indica,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,This species was endemic to Réunion.  It has not been recorded since 1800.,,,No,,0 Missing,The species is thought to have become extinct in 1800.,,,Indian Ocean,Mascarenes,No,1634,Reunion,1665,No,53611,127549.0,Yes,Yes,,<em>Cylindraspis indica</em> was known only from Réunion.,,Terrestrial,,Afrotropical,1800,1800,false,false,Global,Aldabrachelys gigantea,Cylindraspis indica,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,indica,,,,,"(Schneider, 1783)","The 1996 and 2000 IUCN Red Lists included <i>C. borbonica</i> as a separate species, this is now placed as a synonym of <i>C. indica</i>.",,,Aldabrachelys gigantea,Aldabrachelys,150000.0,"(:frugivores, :frugivores, :frugivores, :frugivores, :frugivores)",Aldabrachelys,150000.0,"((:frugivores, :frugivores, :frugivores, :frugivores, :frugivores),)",225526.0,150000.0,1665,true,true,55.532685,-21.133348,REU,Reunion,Mascarene Islands,Ilet du Gros Galet,gns,-1330826,55.486271,-21.171588,3,6.42,insideclosest,Ilet Savannah; Ile de la Reunion,2512.65,1699.32,0.467,0,2930,23.7,11.5,0.474,2109,46,2637.13,761.81,178.76,1207.09,132.21,0,0,3,3,3,3,2,2,2,4,-0.261,-0.078,-0.148,-0.199,-0.176,0.063,0.066,0.087,-0.348,0.09,-0.422,0.21,-0.092,-0.013,0.114,0.004,0.015,-0.096,-0.106,0.001,-0.036,0.01,-0.342,0.327,0.094,0.045,-0.093
119207514,62258591,Dryolimnas augusti,,,,,Extinct,,2017,2016-10-01 00:00:00 UTC,3.1,English,"This recently-described, probably flightless rail was likely driven Extinct in the late 17th century as a result of hunting pressure and predation by introduced rats and cats.","Little is known, but it is likely to have been flightless (Hume and Walters 2012).","Presumably driven extinct by over-hunting, and predation by introduced rats and cats (Hume and Walters 2012).",Yes,Yes,4 Non-specific threats,No extant population remains.,,,Indian Ocean,Mascarenes,No,1634,Reunion,1665,No,53611,,Yes,Yes,,"<em>Dryolimnas augusti </em>was described from fossils from <strong>Réunion (to France)</strong> and thought to correspond to a rail species mentioned by Dubois in 1674 (<em>per</em> Mourer-Chauviré <em>et al</em>. 1999) as '<em>Râle des Bois'</em>; there are no subsequent reports or birds likely to relate to this species, and its extinction may well have taken place in the late 17th century (Mourer-Chauviré <em>et al</em>. 1999).",,Terrestrial|Freshwater (=Inland waters),,Afrotropical,1670,1670,false,false,Global,Dryolimnas augusti,Dryolimnas augusti,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Dryolimnas,augusti,,,,,"Mourer-Chauviré, Bour, Ribes &amp; Moutou, 1999",<em>Dryolimnas augusti</em> (del Hoyo and Collar 2014) was described from fossils by Mourer-Chauviré <em>et al</em>. (1999).,,,Dryolimnas augusti,Dryolimnas,325.0,"(:mascarene,)",Dryolimnas,253.69666666666666,"((:mascarene,), (:elton_bird, :avonet, :mascarene))",,325.0,1665,true,true,55.532685,-21.133348,REU,Reunion,Mascarene Islands,Ilet du Gros Galet,gns,-1330826,55.486271,-21.171588,3,6.42,insideclosest,Ilet Savannah; Ile de la Reunion,2512.65,1699.32,0.467,0,2930,23.7,11.5,0.474,2109,46,2637.13,761.81,178.76,1207.09,132.21,0,0,3,3,3,3,2,2,2,4,-0.261,-0.078,-0.148,-0.199,-0.176,0.063,0.066,0.087,-0.348,0.09,-0.422,0.21,-0.092,-0.013,0.114,0.004,0.015,-0.096,-0.106,0.001,-0.036,0.01,-0.342,0.327,0.094,0.045,-0.093
95038951,22731930,Falco duboisi,,,,,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was endemic to the island of&#160;Réunion, but is now Extinct and has not been recorded since 1671-1672. Persecution is likely to have driven its decline.",It is likely to have occurred in open habitat throughout the island.  <p></p>,"Reasons for its extinction are unknown, but persecution and the depredations of introduced human commensals are implicated.  <p></p>",No,Yes,"2 Extinction cause specied as unknown, or similar.",See Geographic Range text.,,,Indian Ocean,Mascarenes,No,1634,Reunion,1665,No,53611,,Yes,Yes,,"<em>Falco duboisi</em> is known only from subfossil bones collected by Bertrand Kervazo in the Grottes des Premiers Français on <strong>Réunion</strong> <strong>(to France)</strong> in 1974<strong> </strong>(Cowles 1994). The only historical record of small falcons is of the <em>emerillons</em> reported by Dubois in 1671-2 as distinct from <em>pieds jaunes</em> and <em>papangue</em>, both of which probably refer to Reunion Harrier <em>Circus maillardi</em><strong> </strong>(Cowles 1987). The specimens are deposited in the Muséum National d'Histoire Naturelle, Paris<strong> </strong>(Cowles 1994).  <p></p>",,Terrestrial,,Afrotropical,1672,1672,false,false,Global,Falco duboisi,Falco duboisi,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,duboisi,,,,,"G.S. Cowles, 1994",,,,Falco duboisi,Falco,184.0,"(:mascarene,)",Falco,351.6099593495935,"((:elton_bird, :avonet), (:elton_bird, :avonet), (:elton_bird,), (:avonet,), (:elton_bird, :avonet), (:avonet, :elton_bird), (:elton_bird, :avonet), (:elton_bird, :avonet), (:avonet, :elton_bird), (:avonet, :elton_bird), (:avonet, :elton_bird), (:avonet, :elton_bird), (:avonet, :elton_bird), (:elton_bird, :avonet), (:avonet, :elton_bird), (:mascarene,), (:avonet, :elton_bird), (:elton_bird, :avonet), (:elton_bird, :avonet), (:avonet, :elton_bird), (:avonet, :elton_bird), (:avonet, :elton_bird), (:elton_bird, :avonet), (:avonet, :elton_bird), (:elton_bird, :avonet), (:elton_bird, :avonet), (:avonet, :elton_bird), (:elton_bird,), (:elton_bird, :avonet), (:avonet, :mascarene, :elton_bird), (:avonet,), (:avonet, :elton_bird), (:avonet, :elton_bird), (:avonet, :elton_bird), (:avonet, :elton_bird), (:avonet, :elton_bird), (:elton_bird, :avonet), (:avonet, :elton_bird), (:avonet, :elton_bird), (:elton_bird, :avonet), (:avonet, :elton_bird))",,184.0,1665,true,true,55.532685,-21.133348,REU,Reunion,Mascarene Islands,Ilet du Gros Galet,gns,-1330826,55.486271,-21.171588,3,6.42,insideclosest,Ilet Savannah; Ile de la Reunion,2512.65,1699.32,0.467,0,2930,23.7,11.5,0.474,2109,46,2637.13,761.81,178.76,1207.09,132.21,0,0,3,3,3,3,2,2,2,4,-0.261,-0.078,-0.148,-0.199,-0.176,0.063,0.066,0.087,-0.348,0.09,-0.422,0.21,-0.092,-0.013,0.114,0.004,0.015,-0.096,-0.106,0.001,-0.036,0.01,-0.342,0.327,0.094,0.045,-0.093
119552278,103811601,Foudia delloni,,,,,Extinct,,2017,2016-10-01 00:00:00 UTC,3.1,English,"This species was endemic to the island of <strong>Réunion (to France)</strong>, where it was once described as abundant. It was last seen shortly after 1672 and was likely driven to  extinction following the arrival of rats on the island. It is therefore classified as Extinct.",Little is known.,The species was likely driven to extinction following the arrival of rats on the island (Cheke and Hume 2008).,Yes,Yes,5 Specific description,No extant population remains.,,,Indian Ocean,Mascarenes,No,1634,Reunion,1665,No,53611,17.7,Yes,Yes,,"This species was endemic to the island of <strong>Réunion (to France)</strong>. It was once described as abundant and as a pest that destroyed entire crops, but was last seen shortly after 1672 and was likely driven to extinction following the arrival of rats on the island (Cheke and Hume 2008).",,Terrestrial,,Afrotropical,1672,1672,false,false,Global,Foudia delloni,Foudia delloni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Foudia,delloni,,,,,"Cheke &amp; Hume, 2008",<p><em>Foudia delloni </em>(del Hoyo and Collar 2016) was described by Cheke and Hume (2008).</p>  <p>&#160;</p>,,,Foudia delloni,Foudia,17.7,"(:frugivores, :mascarene)",Foudia,19.650879629629628,"((:avonet,), (:avonet,), (:frugivores, :mascarene), (:avonet, :elton_bird, :frugivores, :frugivores, :frugivores, :frugivores, :frugivores, :frugivores), (:avonet, :mascarene, :elton_bird, :frugivores), (:elton_bird, :avonet, :mascarene), (:avonet, :elton_bird), (:avonet, :elton_bird, :frugivores, :mascarene), (:avonet, :elton_bird))",20.1,17.7,1665,true,true,55.532685,-21.133348,REU,Reunion,Mascarene Islands,Ilet du Gros Galet,gns,-1330826,55.486271,-21.171588,3,6.42,insideclosest,Ilet Savannah; Ile de la Reunion,2512.65,1699.32,0.467,0,2930,23.7,11.5,0.474,2109,46,2637.13,761.81,178.76,1207.09,132.21,0,0,3,3,3,3,2,2,2,4,-0.261,-0.078,-0.148,-0.199,-0.176,0.063,0.066,0.087,-0.348,0.09,-0.422,0.21,-0.092,-0.013,0.114,0.004,0.015,-0.096,-0.106,0.001,-0.036,0.01,-0.342,0.327,0.094,0.045,-0.093
94263439,22710840,Fregilupus varius,,,,,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from the island of Réunion, but it became Extinct in the 1850s. Introduced disease and various forms of human disturbance are likely to have contributed to its decline.","Nothing is known, although it is likely to have been a forest species.  <p></p>","Reasons for its extinction are unclear but may possibly be due to an introduced disease, combined with changing population pressure due to the emancipation of slaves in 1848, forest fires, drought and deforestation<strong> </strong>(Cheke 1987). It has been described as tame and easy to knock down with sticks, so hunting may have also played a part.  <p></p>",Yes,Yes,4 Non-specific threats,No extant population remains.,,,Indian Ocean,Mascarenes,No,1634,Reunion,1665,No,53611,69.2,Yes,Yes,,"<em>Fregilupus varius </em>was endemic to <strong>Réunion (to France)</strong>. It was described by most visitors to the island from 1669 onwards, and was apparently common as late as the 1830s<strong> </strong>(Cheke 1987). However, the last specimen was shot in 1837, and the species became extinct between 1850 and 1860. Nineteen specimens survive<strong> </strong><strong> </strong>(Berger 1957). <p></p>",,Terrestrial,,Afrotropical,1860,1860,false,false,Global,Fregilupus varius,Fregilupus varius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Fregilupus,varius,,,,,"(Boddaert, 1783)",,,,Fregilupus varius,Fregilupus,69.2,"(:frugivores, :mascarene)",Fregilupus,69.2,"((:frugivores, :mascarene),)",250.0,69.2,1665,true,true,55.532685,-21.133348,REU,Reunion,Mascarene Islands,Ilet du Gros Galet,gns,-1330826,55.486271,-21.171588,3,6.42,insideclosest,Ilet Savannah; Ile de la Reunion,2512.65,1699.32,0.467,0,2930,23.7,11.5,0.474,2109,46,2637.13,761.81,178.76,1207.09,132.21,0,0,3,3,3,3,2,2,2,4,-0.261,-0.078,-0.148,-0.199,-0.176,0.063,0.066,0.087,-0.348,0.09,-0.422,0.21,-0.092,-0.013,0.114,0.004,0.015,-0.096,-0.106,0.001,-0.036,0.01,-0.342,0.327,0.094,0.045,-0.093
94263439,22710840,Fregilupus varius,,,,,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from the island of Réunion, but it became Extinct in the 1850s. Introduced disease and various forms of human disturbance are likely to have contributed to its decline.","Nothing is known, although it is likely to have been a forest species.  <p></p>","Reasons for its extinction are unclear but may possibly be due to an introduced disease, combined with changing population pressure due to the emancipation of slaves in 1848, forest fires, drought and deforestation<strong> </strong>(Cheke 1987). It has been described as tame and easy to knock down with sticks, so hunting may have also played a part.  <p></p>",Yes,Yes,4 Non-specific threats,No extant population remains.,,,Indian Ocean,Mascarenes,No,1634,Reunion,1665,No,53611,69.2,Yes,Yes,,"<em>Fregilupus varius </em>was endemic to <strong>Réunion (to France)</strong>. It was described by most visitors to the island from 1669 onwards, and was apparently common as late as the 1830s<strong> </strong>(Cheke 1987). However, the last specimen was shot in 1837, and the species became extinct between 1850 and 1860. Nineteen specimens survive<strong> </strong><strong> </strong>(Berger 1957). <p></p>",,Terrestrial,,Afrotropical,1860,1860,false,false,Global,Fregilupus varius,Fregilupus varius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Fregilupus,varius,,,,,"(Boddaert, 1783)",,,,Fregilupus varius,Fregilupus,69.2,"(:frugivores, :mascarene)",Fregilupus,69.2,"((:frugivores, :mascarene),)",250.0,69.2,1665,true,true,55.532685,-21.133348,REU,Reunion,Mascarene Islands,Ilet du Gros Galet,gns,-1330826,55.486271,-21.171588,3,6.42,insideclosest,Ilet Savannah; Ile de la Reunion,2512.65,1699.32,0.467,0,2930,23.7,11.5,0.474,2109,46,2637.13,761.81,178.76,1207.09,132.21,0,0,3,3,3,3,2,2,2,4,-0.261,-0.078,-0.148,-0.199,-0.176,0.063,0.066,0.087,-0.348,0.09,-0.422,0.21,-0.092,-0.013,0.114,0.004,0.015,-0.096,-0.106,0.001,-0.036,0.01,-0.342,0.327,0.094,0.045,-0.093
